Well_ID,Basin,Well_Type,Phase,Depth_From_m,Depth_To_m,Meterage_Drilled_m,Duration_Hours,NPT_Hours,ROP_m_per_hr,Mud_Weight_ppg,Formation,Formation_Hardness,Equipment_Failures,Weather_Severity,Daily_Rig_Rate_USD,Materials_Cost_USD,Service_Cost_USD,Total_Cost_USD
W0101,Marcellus,Appraisal,Casing,2024,2024,0,9.93,0.0,0.0,12.13,Dolomite,2,0,9,30252,34040,18462,65018.76
W0101,Marcellus,Appraisal,Completion,2024,2024,0,7.83,0.65,0.0,11.32,Sandstone,9,0,1,33938,36967,2501,51459.43
W0101,Marcellus,Appraisal,Rig Move,2024,2024,0,18.72,0.0,0.0,14.69,Sandstone,3,0,8,40545,25310,28022,84957.1
W0101,Marcellus,Appraisal,Drilling,2024,2928,904,25.21,4.8,46.11,13.6,Sandstone,5,1,5,39118,47540,14708,111161.8
W0101,Marcellus,Appraisal,Tripping,2928,2928,0,11.2,0.83,0.0,9.04,Limestone,3,0,3,28801,36156,19315,69907.5
W0102,Marcellus,Appraisal,Logging,0,0,0,4.81,0.0,0.0,14.83,Shale,2,0,2,43694,13150,9254,31161.01
W0102,Marcellus,Appraisal,Setup,0,0,0,7.83,0.0,0.0,13.25,Limestone,2,0,1,36349,34657,1424,47939.86
W0102,Marcellus,Appraisal,Logging,0,0,0,9.61,5.48,0.0,11.41,Shale,7,1,9,40096,47543,10642,83395.36
W0102,Marcellus,Appraisal,Tripping,0,0,0,9.4,8.18,0.0,11.1,Sandstone,9,1,2,39445,42979,9593,81465.46
W0102,Marcellus,Appraisal,Casing,0,0,0,14.85,0.74,0.0,14.83,Limestone,5,0,3,41561,40657,16993,84647.33
W0102,Marcellus,Appraisal,Logging,0,0,0,6.54,7.82,0.0,11.03,Dolomite,2,1,4,21207,23570,28778,65036.86
W0102,Marcellus,Appraisal,Rig Move,0,0,0,7.2,0.0,0.0,12.56,Limestone,3,0,2,22334,13426,10529,30655.2
W0102,Marcellus,Appraisal,Rig Move,0,0,0,11.2,1.08,0.0,11.97,Sandstone,5,0,5,33152,6359,7342,30663.77
W0102,Marcellus,Appraisal,Setup,0,0,0,16.84,0.13,0.0,11.27,Limestone,3,0,5,26703,44404,17905,81190.25
W0102,Marcellus,Appraisal,Drilling,0,376,376,16.0,0.88,36.04,9.69,Dolomite,7,0,4,30757,42047,27265,90944.42
W0102,Marcellus,Appraisal,Rig Move,376,376,0,16.59,5.61,0.0,13.47,Sandstone,9,1,2,27277,18914,15522,59667.22
W0102,Marcellus,Appraisal,Tripping,376,376,0,16.42,0.93,0.0,10.86,Dolomite,5,0,8,36049,31600,15392,73052.42
W0102,Marcellus,Appraisal,Drilling,376,750,374,9.49,0.0,44.88,11.45,Shale,5,0,1,21349,19157,20753,48351.75
W0102,Marcellus,Appraisal,Tripping,750,750,0,17.52,0.0,0.0,12.39,Dolomite,4,0,6,34013,42364,23664,90857.49
W0102,Marcellus,Appraisal,Cementing,750,750,0,9.77,0.65,0.0,11.34,Shale,6,0,8,41816,16265,2501,36921.11
W0102,Marcellus,Appraisal,Setup,750,750,0,12.08,0.48,0.0,11.33,Sandstone,7,0,4,41715,22810,9489,54129.85
W0102,Marcellus,Appraisal,Logging,750,750,0,7.48,3.7,0.0,14.91,Limestone,7,1,4,23777,48318,1639,61033.12
W0102,Marcellus,Appraisal,Cementing,750,750,0,18.51,0.45,0.0,10.89,Shale,4,0,8,21261,10284,22094,49174.19
W0102,Marcellus,Appraisal,Completion,750,750,0,16.66,4.43,0.0,11.63,Sandstone,6,1,7,27995,35826,25564,85990.61
W0102,Marcellus,Appraisal,Cementing,750,750,0,8.19,0.27,0.0,11.05,Dolomite,9,0,8,21159,47336,18537,73331.55
W0102,Marcellus,Appraisal,Casing,750,750,0,4.23,0.0,0.0,11.93,Shale,7,0,4,47583,44291,5647,58324.5
W0102,Marcellus,Appraisal,Setup,750,750,0,8.43,1.3,0.0,11.66,Limestone,7,0,6,28552,35611,25015,72201.46
W0102,Marcellus,Appraisal,Casing,750,750,0,8.5,9.07,0.0,9.64,Sandstone,4,1,9,26129,35224,4677,59029.61
W0102,Marcellus,Appraisal,Casing,750,750,0,5.06,4.92,0.0,14.32,Sandstone,2,1,1,33025,25032,21642,60406.9
W0102,Marcellus,Appraisal,Casing,750,750,0,10.17,0.0,0.0,13.9,Limestone,7,0,2,47197,47957,29595,97551.73
W0103,North Sea,Appraisal,Tripping,0,0,0,11.2,1.2,0.0,14.5,Limestone,4,0,6,29656,20136,3694,39152.27
W0103,North Sea,Appraisal,Completion,0,0,0,11.93,0.46,0.0,13.96,Shale,8,0,2,25947,13857,19263,46515.14
W0103,North Sea,Appraisal,Completion,0,0,0,6.61,0.0,0.0,9.97,Shale,5,0,4,33993,47922,13063,70347.24
W0103,North Sea,Appraisal,Logging,0,0,0,5.32,0.47,0.0,13.56,Limestone,6,0,5,31162,1124,27859,36500.83
W0103,North Sea,Appraisal,Logging,0,0,0,10.5,0.06,0.0,14.38,Dolomite,3,0,3,34944,7431,27196,50002.36
W0103,North Sea,Appraisal,Cementing,0,0,0,6.47,0.16,0.0,9.54,Limestone,4,0,2,38357,17899,23466,51961.12
W0103,North Sea,Appraisal,Casing,0,0,0,5.3,0.0,0.0,10.81,Limestone,6,0,1,23321,18526,2158,25834.05
W0103,North Sea,Appraisal,Tripping,0,0,0,9.8,3.34,0.0,9.19,Sandstone,3,1,5,48406,10698,11323,48523.29
W0103,North Sea,Appraisal,Cementing,0,0,0,9.14,0.74,0.0,13.76,Dolomite,2,0,7,45001,15155,15730,49410.41
W0103,North Sea,Appraisal,Cementing,0,0,0,9.61,1.6,0.0,9.38,Shale,7,0,4,40603,15354,5091,39409.98
W0103,North Sea,Appraisal,Cementing,0,0,0,11.62,0.0,0.0,13.1,Dolomite,6,0,6,33899,19778,5344,41534.77
W0103,North Sea,Appraisal,Cementing,0,0,0,18.05,7.66,0.0,11.84,Limestone,5,1,5,26730,42072,1490,72196.51
W0103,North Sea,Appraisal,Drilling,0,610,610,13.97,0.19,62.27,13.31,Limestone,2,0,3,31679,4029,11457,34176.61
W0103,North Sea,Appraisal,Rig Move,610,610,0,13.22,0.81,0.0,8.71,Dolomite,8,0,7,20183,32710,6219,50727.65
W0103,North Sea,Appraisal,Tripping,610,610,0,7.67,3.19,0.0,10.5,Shale,4,1,4,47805,38059,21249,80939.76
W0103,North Sea,Appraisal,Setup,610,610,0,19.42,1.73,0.0,10.76,Shale,7,0,8,23713,15247,25201,61345.08
W0103,North Sea,Appraisal,Tripping,610,610,0,17.05,0.1,0.0,9.54,Limestone,2,0,8,29363,36053,20509,77544.31
W0103,North Sea,Appraisal,Casing,610,610,0,11.72,1.06,0.0,12.78,Shale,9,0,8,47939,41228,4411,71166.52
W0103,North Sea,Appraisal,Logging,610,610,0,17.27,0.01,0.0,10.65,Limestone,6,0,1,29099,15431,29751,66133.28
W0103,North Sea,Appraisal,Rig Move,610,610,0,16.34,0.19,0.0,14.94,Shale,9,0,9,42632,13747,26938,70047.79
W0103,North Sea,Appraisal,Cementing,610,610,0,19.24,0.25,0.0,14.27,Shale,3,0,1,25209,16370,1900,38741.81
W0103,North Sea,Appraisal,Cementing,610,610,0,19.06,0.0,0.0,14.94,Shale,8,0,9,32423,36552,3619,65920.27
W0103,North Sea,Appraisal,Rig Move,610,610,0,17.46,0.75,0.0,12.83,Limestone,8,0,1,45990,26677,1694,63265.91
W0103,North Sea,Appraisal,Rig Move,610,610,0,17.93,1.77,0.0,11.49,Limestone,9,0,7,32171,40689,15485,82581.03
W0103,North Sea,Appraisal,Casing,610,610,0,12.28,1.42,0.0,8.6,Limestone,4,0,8,26309,27413,28567,70998.05
W0104,North Sea,Development,Logging,0,0,0,7.05,1.33,0.0,12.38,Sandstone,2,0,7,25375,41808,1328,51996.1
W0104,North Sea,Development,Logging,0,0,0,6.78,1.66,0.0,9.01,Dolomite,5,1,5,39190,32072,7965,53818.82
W0104,North Sea,Development,Drilling,0,472,472,13.56,4.16,44.52,11.11,Limestone,5,1,7,22514,15551,29126,61299.84
W0104,North Sea,Development,Completion,472,472,0,6.51,0.03,0.0,12.03,Dolomite,3,0,3,26299,29514,16797,53477.48
W0104,North Sea,Development,Completion,472,472,0,13.3,0.0,0.0,12.53,Sandstone,2,0,3,41555,49628,10114,82770.4
W0104,North Sea,Development,Setup,472,472,0,8.07,0.0,0.0,15.48,Shale,3,0,3,34119,20661,22885,55018.51
W0104,North Sea,Development,Setup,472,472,0,18.68,5.71,0.0,11.02,Dolomite,2,1,2,24625,18306,9073,52404.16
W0104,North Sea,Development,Logging,472,472,0,15.3,1.95,0.0,14.75,Sandstone,2,1,1,29264,36435,10839,68307.5
W0104,North Sea,Development,Tripping,472,472,0,7.81,0.49,0.0,8.58,Shale,3,0,4,48823,3645,6364,26893.62
W0104,North Sea,Development,Logging,472,472,0,13.32,0.1,0.0,14.0,Dolomite,5,0,1,33256,15678,25276,59549.65
W0104,North Sea,Development,Setup,472,472,0,18.51,4.05,0.0,11.68,Shale,9,2,7,42016,13104,15220,67819.04
W0104,North Sea,Development,Tripping,472,472,0,17.93,0.32,0.0,14.31,Limestone,2,0,5,49735,35392,14346,87557.32
W0104,North Sea,Development,Casing,472,472,0,14.88,3.58,0.0,11.44,Limestone,4,1,7,20191,47493,25302,88325.24
W0104,North Sea,Development,Setup,472,472,0,8.4,0.45,0.0,11.23,Shale,8,0,7,23416,31391,18715,58740.65
W0104,North Sea,Development,Cementing,472,472,0,19.03,0.29,0.0,11.22,Sandstone,4,0,7,46618,38938,22050,98515.49
W0104,North Sea,Development,Casing,472,472,0,15.47,4.62,0.0,12.29,Sandstone,4,1,9,24814,9338,27796,57905.39
W0104,North Sea,Development,Logging,472,472,0,4.14,0.39,0.0,10.23,Limestone,3,0,4,41861,31564,28608,68073.26
W0104,North Sea,Development,Rig Move,472,472,0,5.61,0.0,0.0,13.37,Limestone,3,0,1,35565,46116,7900,62329.32
W0104,North Sea,Development,Completion,472,472,0,12.33,0.46,0.0,15.37,Sandstone,3,0,1,22685,33782,8907,54778.21
W0104,North Sea,Development,Drilling,472,1076,604,16.89,0.0,47.3,8.82,Sandstone,5,0,2,29116,3887,5543,29920.38
W0104,North Sea,Development,Logging,1076,1076,0,11.29,0.0,0.0,15.38,Shale,4,0,2,48314,45217,4558,72502.71
W0104,North Sea,Development,Completion,1076,1076,0,17.39,1.71,0.0,12.6,Sandstone,4,0,9,41769,15838,22864,71943.16
W0104,North Sea,Development,Setup,1076,1076,0,7.27,4.28,0.0,9.17,Dolomite,7,2,3,35620,15221,7477,39840.12
W0104,North Sea,Development,Rig Move,1076,1076,0,11.3,0.75,0.0,12.56,Sandstone,9,0,5,49157,3912,22215,50807.91
W0104,North Sea,Development,Rig Move,1076,1076,0,6.5,0.35,0.0,10.73,Sandstone,6,0,9,26042,3925,12657,24014.82
W0105,Permian,Appraisal,Cementing,0,0,0,4.09,1.48,0.0,13.69,Sandstone,7,0,9,30971,12984,23470,43641.85
W0105,Permian,Appraisal,Drilling,0,882,882,20.08,3.22,47.72,11.55,Limestone,5,2,5,33696,24599,1678,58990.2
W0105,Permian,Appraisal,Casing,882,882,0,7.62,0.96,0.0,11.17,Dolomite,4,0,6,34864,22786,14797,50046.88
W0105,Permian,Appraisal,Drilling,882,1512,630,18.52,0.66,41.14,8.5,Sandstone,6,0,7,41200,39687,3672,76284.67
W0105,Permian,Appraisal,Completion,1512,1512,0,16.61,6.71,0.0,9.47,Limestone,9,1,6,41879,14084,21068,75844.43
W0105,Permian,Appraisal,Cementing,1512,1512,0,7.34,0.83,0.0,15.3,Limestone,4,0,6,42216,21687,1527,37585.03
W0105,Permian,Appraisal,Completion,1512,1512,0,9.08,0.84,0.0,9.19,Limestone,7,0,6,29146,41949,11920,65916.01
W0105,Permian,Appraisal,Logging,1512,1512,0,11.6,0.56,0.0,13.85,Dolomite,5,0,1,33992,49278,22492,88992.61
W0105,Permian,Appraisal,Logging,1512,1512,0,5.57,3.88,0.0,10.27,Shale,7,1,8,21434,3736,1397,13572.64
W0105,Permian,Appraisal,Drilling,1512,2099,587,16.04,0.75,48.7,13.1,Shale,5,0,5,36963,28476,19085,73419.7
W0105,Permian,Appraisal,Rig Move,2099,2099,0,12.51,3.9,0.0,13.07,Dolomite,9,1,5,28061,22499,2984,44669.71
W0105,Permian,Appraisal,Drilling,2099,2520,421,13.68,0.15,39.71,10.05,Dolomite,6,0,6,48306,38435,13308,79579.33
W0105,Permian,Appraisal,Setup,2520,2520,0,8.28,8.69,0.0,9.94,Sandstone,9,1,9,45378,2929,22477,57492.03
W0105,Permian,Appraisal,Setup,2520,2520,0,10.67,0.4,0.0,9.67,Shale,5,0,3,44006,4922,23459,48678.77
W0105,Permian,Appraisal,Setup,2520,2520,0,8.26,6.96,0.0,12.58,Sandstone,5,1,4,41527,23969,21408,71712.04
W0105,Permian,Appraisal,Logging,2520,2520,0,11.99,7.76,0.0,10.34,Sandstone,9,2,1,38099,48913,24961,105226.3
W0105,Permian,Appraisal,Cementing,2520,2520,0,14.43,2.45,0.0,11.82,Shale,2,1,7,37406,32233,12861,71402.89
W0105,Permian,Appraisal,Casing,2520,2520,0,10.91,2.05,0.0,12.76,Limestone,5,1,9,20249,33383,1067,45384.46
W0105,Permian,Appraisal,Casing,2520,2520,0,15.25,0.39,0.0,13.35,Limestone,4,0,6,26630,49223,20522,87098.88
W0105,Permian,Appraisal,Setup,2520,2520,0,18.93,0.0,0.0,10.04,Limestone,4,0,2,43316,19481,13430,67076.49
W0105,Permian,Appraisal,Casing,2520,2520,0,10.63,5.67,0.0,13.43,Limestone,9,1,1,29936,42350,5018,67699.53
W0105,Permian,Appraisal,Casing,2520,2520,0,14.46,0.29,0.0,10.6,Limestone,6,0,6,39786,13290,6815,44556.81
W0105,Permian,Appraisal,Rig Move,2520,2520,0,6.64,0.1,0.0,10.95,Limestone,2,0,5,43480,17220,23218,52648.63
W0105,Permian,Appraisal,Casing,2520,2520,0,5.1,0.98,0.0,12.24,Shale,3,0,9,44858,14795,21011,47170.03
W0105,Permian,Appraisal,Setup,2520,2520,0,19.33,1.39,0.0,10.34,Dolomite,9,0,2,29044,48973,2844,76891.65
W0106,Permian,Development,Drilling,0,1143,1143,29.15,3.03,48.82,14.5,Limestone,4,1,2,32150,6204,4183,53494.79
W0106,Permian,Development,Logging,1143,1143,0,12.42,0.2,0.0,13.33,Shale,4,0,5,23475,5043,13844,31230.94
W0106,Permian,Development,Completion,1143,1143,0,14.61,7.01,0.0,10.36,Sandstone,9,1,2,25702,19352,2782,45287.22
W0106,Permian,Development,Logging,1143,1143,0,13.33,1.55,0.0,10.42,Shale,5,0,5,38573,41591,4377,69883.26
W0106,Permian,Development,Rig Move,1143,1143,0,6.96,0.3,0.0,8.58,Sandstone,5,0,5,47618,28383,3172,45959.44
W0106,Permian,Development,Setup,1143,1143,0,10.04,0.75,0.0,12.68,Dolomite,7,0,6,30430,11243,12804,37727.82
W0106,Permian,Development,Tripping,1143,1143,0,5.08,7.17,0.0,8.51,Sandstone,7,1,5,35481,26967,17285,62362.09
W0106,Permian,Development,Drilling,1143,1686,543,17.1,0.74,37.14,12.12,Shale,7,0,6,36795,18449,18263,64062.95
W0106,Permian,Development,Drilling,1686,2102,416,12.28,7.13,39.14,12.11,Sandstone,5,1,4,22395,17458,11567,47136.96
W0106,Permian,Development,Rig Move,2102,2102,0,12.66,0.0,0.0,8.82,Shale,2,0,7,37792,23325,19424,62684.28
W0106,Permian,Development,Tripping,2102,2102,0,11.05,0.4,0.0,11.48,Dolomite,9,0,2,37757,5111,5900,29024.24
W0106,Permian,Development,Setup,2102,2102,0,11.43,0.0,0.0,13.83,Sandstone,4,0,1,21723,30376,24001,64722.58
W0106,Permian,Development,Drilling,2102,2770,668,15.73,5.04,45.91,10.68,Shale,5,1,7,47958,1073,24654,67230.65
W0106,Permian,Development,Tripping,2770,2770,0,11.53,0.0,0.0,8.7,Limestone,5,0,3,20351,34105,29747,73628.96
W0106,Permian,Development,Tripping,2770,2770,0,19.74,0.3,0.0,12.59,Shale,2,0,8,41121,4728,12670,51734.03
W0106,Permian,Development,Casing,2770,2770,0,10.85,8.26,0.0,12.84,Sandstone,6,1,7,42877,32204,24698,91042.81
W0106,Permian,Development,Completion,2770,2770,0,6.12,1.09,0.0,11.01,Limestone,7,0,4,48843,23189,2515,40377.25
W0106,Permian,Development,Rig Move,2770,2770,0,6.96,0.82,0.0,12.07,Sandstone,7,0,6,24594,41976,18532,68480.56
W0106,Permian,Development,Completion,2770,2770,0,5.94,0.58,0.0,14.97,Dolomite,4,0,9,23857,11883,3590,21954.15
W0106,Permian,Development,Cementing,2770,2770,0,17.95,9.14,0.0,11.1,Shale,3,1,7,42761,12463,22515,83244.48
W0106,Permian,Development,Setup,2770,2770,0,11.01,1.86,0.0,12.04,Dolomite,7,0,9,46572,6408,18914,50296.24
W0106,Permian,Development,Drilling,2770,3269,499,16.45,1.09,45.62,12.97,Limestone,5,0,9,30034,41865,3061,66875.85
W0106,Permian,Development,Completion,3269,3269,0,15.08,0.0,0.0,12.6,Dolomite,7,0,1,31990,31727,11268,63095.38
W0106,Permian,Development,Logging,3269,3269,0,12.98,0.79,0.0,12.77,Sandstone,8,0,1,33194,37705,20778,77528.06
W0106,Permian,Development,Logging,3269,3269,0,19.44,0.65,0.0,12.48,Limestone,2,0,4,23477,46816,12928,79396.21
W0107,Marcellus,Development,Drilling,0,676,676,20.76,0.0,40.24,12.95,Shale,7,0,2,39345,12410,17434,63877.43
W0107,Marcellus,Development,Setup,676,676,0,13.68,0.22,0.0,9.46,Dolomite,5,0,9,38287,6566,14513,43253.55
W0107,Marcellus,Development,Drilling,676,1724,1048,24.18,0.62,50.23,10.08,Dolomite,3,0,4,48796,17414,23586,91422.53
W0107,Marcellus,Development,Setup,1724,1724,0,14.51,0.62,0.0,13.98,Limestone,6,0,7,42547,25814,11315,63951.34
W0107,Marcellus,Development,Drilling,1724,2823,1099,28.92,3.45,41.6,10.48,Dolomite,6,1,4,25628,23346,25205,83116.76
W0107,Marcellus,Development,Logging,2823,2823,0,19.52,1.09,0.0,10.11,Dolomite,5,0,9,21678,49567,28301,96483.98
W0107,Marcellus,Development,Completion,2823,2823,0,12.15,4.88,0.0,10.92,Shale,4,1,2,27872,44628,12838,77243.51
W0107,Marcellus,Development,Casing,2823,2823,0,12.1,0.38,0.0,9.97,Limestone,7,0,4,27915,25670,15781,55966.8
W0107,Marcellus,Development,Setup,2823,2823,0,9.76,3.5,0.0,15.35,Dolomite,2,1,1,44278,21221,6429,52113.6
W0107,Marcellus,Development,Rig Move,2823,2823,0,9.08,0.87,0.0,9.34,Shale,6,0,9,31746,49738,3430,66329.36
W0107,Marcellus,Development,Rig Move,2823,2823,0,4.39,0.7,0.0,13.58,Limestone,9,0,3,27279,15958,1491,23234.42
W0107,Marcellus,Development,Drilling,2823,3624,801,15.43,1.15,59.68,11.46,Dolomite,3,0,2,42436,31527,18388,79231.2
W0107,Marcellus,Development,Setup,3624,3624,0,14.28,0.1,0.0,12.64,Limestone,8,0,7,44837,24682,29150,80696.84
W0107,Marcellus,Development,Logging,3624,3624,0,9.52,0.19,0.0,9.83,Limestone,9,0,6,36392,3103,23270,41096.6
W0107,Marcellus,Development,Setup,3624,3624,0,12.32,3.09,0.0,13.77,Shale,8,1,3,41791,44550,24320,95703.3
W0107,Marcellus,Development,Setup,3624,3624,0,12.73,0.59,0.0,9.98,Shale,9,0,5,29400,15453,16570,48340.0
W0107,Marcellus,Development,Drilling,3624,3735,111,9.74,1.04,23.94,9.13,Dolomite,9,0,7,30265,42338,23811,79743.03
W0107,Marcellus,Development,Cementing,3735,3735,0,5.35,2.91,0.0,9.94,Shale,8,1,4,25053,41626,2133,52381.41
W0107,Marcellus,Development,Rig Move,3735,3735,0,18.21,0.59,0.0,14.29,Dolomite,3,0,6,26636,28145,2201,51210.87
W0107,Marcellus,Development,Tripping,3735,3735,0,18.05,7.23,0.0,11.36,Sandstone,3,1,1,40661,41761,12682,97272.59
W0107,Marcellus,Development,Drilling,3735,4182,447,14.57,0.25,43.58,10.63,Dolomite,7,0,6,40847,48420,10418,84061.02
W0107,Marcellus,Development,Casing,4182,4182,0,13.69,0.24,0.0,8.93,Shale,3,0,4,42056,6181,9254,39845.0
W0107,Marcellus,Development,Drilling,4182,5257,1075,18.79,0.72,64.12,12.42,Shale,2,0,6,48592,11692,12088,63281.25
W0107,Marcellus,Development,Rig Move,5257,5257,0,6.78,0.0,0.0,12.54,Dolomite,5,0,2,32122,32904,25190,67168.46
W0107,Marcellus,Development,Logging,5257,5257,0,5.64,0.67,0.0,9.43,Shale,4,0,8,46169,44143,27939,84220.6
W0108,Marcellus,Exploration,Setup,0,0,0,14.73,6.41,0.0,14.93,Sandstone,6,1,4,46049,1436,22886,64883.49
W0108,Marcellus,Exploration,Setup,0,0,0,4.4,1.28,0.0,10.04,Dolomite,6,0,7,34405,5919,23806,37867.52
W0108,Marcellus,Exploration,Setup,0,0,0,9.26,5.63,0.0,8.53,Limestone,6,1,6,40284,19559,10728,55279.86
W0108,Marcellus,Exploration,Completion,0,0,0,16.83,0.25,0.0,10.65,Limestone,7,0,5,21528,3808,17285,36413.76
W0108,Marcellus,Exploration,Tripping,0,0,0,4.39,0.09,0.0,11.6,Shale,8,0,1,28918,32854,18813,57065.03
W0108,Marcellus,Exploration,Cementing,0,0,0,8.07,0.64,0.0,9.26,Limestone,6,0,2,47695,47825,8896,74030.31
W0108,Marcellus,Exploration,Tripping,0,0,0,16.98,1.32,0.0,12.02,Limestone,3,0,6,37335,27284,16475,72226.94
W0108,Marcellus,Exploration,Setup,0,0,0,8.97,0.0,0.0,13.69,Shale,5,0,3,35872,49773,1952,65132.16
W0108,Marcellus,Exploration,Logging,0,0,0,19.6,0.81,0.0,12.39,Shale,4,0,6,42083,29964,16498,82250.08
W0108,Marcellus,Exploration,Logging,0,0,0,10.78,0.65,0.0,13.32,Dolomite,9,0,1,27124,41469,28700,83086.81
W0108,Marcellus,Exploration,Completion,0,0,0,8.9,0.75,0.0,10.72,Shale,7,0,3,23796,10613,13551,33731.97
W0108,Marcellus,Exploration,Tripping,0,0,0,12.75,1.22,0.0,12.55,Dolomite,7,0,1,46705,45644,9963,82793.2
W0108,Marcellus,Exploration,Casing,0,0,0,15.89,6.0,0.0,9.13,Sandstone,3,1,6,41314,17890,17451,73022.81
W0108,Marcellus,Exploration,Drilling,0,367,367,13.87,8.19,46.64,14.08,Dolomite,4,2,4,49740,32906,12671,91296.35
W0108,Marcellus,Exploration,Cementing,367,367,0,8.08,0.45,0.0,10.7,Sandstone,2,0,9,41388,15056,5617,35382.99
W0108,Marcellus,Exploration,Cementing,367,367,0,13.38,2.6,0.0,13.14,Sandstone,8,1,2,25008,45469,12638,74758.16
W0108,Marcellus,Exploration,Drilling,367,601,234,13.74,0.24,22.93,9.59,Dolomite,8,0,1,35172,46041,2481,69009.69
W0108,Marcellus,Exploration,Cementing,601,601,0,9.34,7.11,0.0,12.42,Shale,5,1,4,38622,5156,18543,50171.16
W0108,Marcellus,Exploration,Completion,601,601,0,18.47,2.16,0.0,8.57,Dolomite,2,1,2,24235,42165,12564,75561.0
W0108,Marcellus,Exploration,Tripping,601,601,0,15.3,0.86,0.0,10.21,Sandstone,5,0,8,23460,1793,3968,21557.4
W0108,Marcellus,Exploration,Tripping,601,601,0,6.07,6.29,0.0,9.06,Limestone,6,1,2,32469,21105,21957,59783.53
W0108,Marcellus,Exploration,Completion,601,601,0,7.51,0.79,0.0,9.31,Sandstone,6,0,7,34404,19298,2032,33228.05
W0108,Marcellus,Exploration,Drilling,601,1709,1108,30.34,0.15,41.54,13.57,Limestone,7,0,1,49621,32574,22771,118384.35
W0108,Marcellus,Exploration,Completion,1709,1709,0,15.39,0.63,0.0,14.36,Sandstone,8,0,1,31220,15746,9807,46392.35
W0108,Marcellus,Exploration,Setup,1709,1709,0,16.3,0.0,0.0,15.21,Limestone,9,0,1,39106,30052,15816,72427.49
W0109,Eagle Ford,Exploration,Casing,0,0,0,15.19,6.76,0.0,14.94,Shale,8,2,8,39051,10027,15509,61251.39
W0109,Eagle Ford,Exploration,Drilling,0,646,646,23.6,0.72,29.49,13.52,Sandstone,8,0,6,38980,25080,10599,75178.73
W0109,Eagle Ford,Exploration,Drilling,646,1181,535,12.27,1.33,62.17,14.15,Dolomite,2,0,4,27183,41219,29024,85646.7
W0109,Eagle Ford,Exploration,Cementing,1181,1181,0,6.79,6.2,0.0,13.01,Limestone,9,1,4,47871,6287,24870,57067.18
W0109,Eagle Ford,Exploration,Logging,1181,1181,0,4.75,0.38,0.0,8.83,Limestone,8,0,7,22225,5526,6524,16800.59
W0109,Eagle Ford,Exploration,Logging,1181,1181,0,6.36,0.79,0.0,13.04,Shale,9,0,1,33510,26949,17204,54136.19
W0109,Eagle Ford,Exploration,Casing,1181,1181,0,8.9,8.87,0.0,11.01,Shale,6,1,6,34493,14343,1353,41235.19
W0109,Eagle Ford,Exploration,Rig Move,1181,1181,0,19.48,0.33,0.0,11.71,Dolomite,4,0,7,45312,33665,3784,74850.28
W0109,Eagle Ford,Exploration,Tripping,1181,1181,0,7.1,6.03,0.0,14.29,Limestone,4,1,7,28222,34154,28481,78074.79
W0109,Eagle Ford,Exploration,Rig Move,1181,1181,0,6.39,6.86,0.0,13.42,Limestone,9,1,5,31343,20977,21565,59845.95
W0109,Eagle Ford,Exploration,Completion,1181,1181,0,19.57,6.25,0.0,10.85,Sandstone,3,1,7,32705,43085,5738,84008.13
W0109,Eagle Ford,Exploration,Rig Move,1181,1181,0,8.02,4.91,0.0,12.47,Sandstone,8,1,4,47659,20892,26683,73251.29
W0109,Eagle Ford,Exploration,Tripping,1181,1181,0,7.66,5.47,0.0,10.38,Limestone,4,1,5,23640,16209,4348,33490.05
W0109,Eagle Ford,Exploration,Rig Move,1181,1181,0,13.07,0.1,0.0,13.91,Limestone,5,0,2,33231,22257,9361,49853.51
W0109,Eagle Ford,Exploration,Completion,1181,1181,0,18.94,0.0,0.0,9.22,Sandstone,6,0,1,46350,41582,3178,81337.88
W0109,Eagle Ford,Exploration,Drilling,1181,1561,380,22.06,1.27,21.05,13.13,Limestone,9,0,9,38480,3284,25205,65894.77
W0109,Eagle Ford,Exploration,Drilling,1561,2499,938,22.69,0.78,55.37,10.65,Shale,3,0,4,35656,5223,8645,48736.6
W0109,Eagle Ford,Exploration,Tripping,2499,2499,0,6.13,0.0,0.0,15.47,Sandstone,4,0,2,43796,17125,15913,44224.23
W0109,Eagle Ford,Exploration,Drilling,2499,3179,680,19.23,0.0,38.12,13.21,Dolomite,7,0,1,29616,35422,24109,83260.82
W0109,Eagle Ford,Exploration,Cementing,3179,3179,0,10.43,0.0,0.0,9.33,Shale,6,0,7,46641,28545,10235,59049.4
W0109,Eagle Ford,Exploration,Casing,3179,3179,0,10.81,0.4,0.0,8.97,Limestone,4,0,5,43616,2953,22934,46259.31
W0109,Eagle Ford,Exploration,Drilling,3179,3768,589,26.09,0.74,24.43,10.14,Limestone,9,0,9,38186,30201,7689,80578.77
W0109,Eagle Ford,Exploration,Casing,3768,3768,0,13.17,0.0,0.0,14.45,Limestone,8,0,1,37099,2321,3566,26245.08
W0109,Eagle Ford,Exploration,Casing,3768,3768,0,5.26,1.21,0.0,10.84,Limestone,6,0,8,45225,29777,26100,68068.91
W0109,Eagle Ford,Exploration,Drilling,3768,4786,1018,26.11,0.0,50.01,15.35,Limestone,5,0,8,39273,1022,16951,60698.75
W0110,North Sea,Exploration,Logging,0,0,0,17.67,0.08,0.0,9.87,Shale,5,0,1,33741,40168,8799,73921.28
